exec_key,instr_list,original_val,corrupted_val,affected_bit_pos,sdc,benign,crash,error,value_diff,dyn_instr_count,detection_count
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
1482525541449727,"  %40 = getelementptr double# double* %castinttoptr9# i64 %relidx_1",16602528,16602532,2,1,0,0,0,1.03599646496e+306,1972097,2
1482525541692738,"  %40 = getelementptr double# double* %castinttoptr9# i64 %relidx_1",7869856,7869860,2,1,0,0,0,1.03599646496e+306,1972097,2
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
1482525544501169,"  %44 = getelementptr double# double* %castinttoptr12# i64 %relidx_2",30565976,30565977,0,1,0,0,0,7.65768290312e+307,1972097,2
1482525544767929,"  %44 = getelementptr double# double* %castinttoptr12# i64 %relidx_2",23885400,23885401,0,1,0,0,0,7.65768290312e+307,1972097,2
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
1482525547010184,"  %35 = getelementptr double# double* %castinttoptr6# i64 %relidx_1",38659232,38659234,1,1,0,0,0,7244.527491,1972097,2
1482525547154446,"  %35 = getelementptr double# double* %castinttoptr6# i64 %relidx_1",27468960,27468962,1,1,0,0,0,7244.527491,1972097,2
1482525547302579,"  %35 = getelementptr double# double* %castinttoptr6# i64 %relidx_1",17589408,17589410,1,1,0,0,0,7244.527491,1972097,2
1482525547458268,"  %35 = getelementptr double# double* %castinttoptr6# i64 %relidx_1",25453728,25453730,1,1,0,0,0,7244.527491,1972097,2
1482525547605259,"  %35 = getelementptr double# double* %castinttoptr6# i64 %relidx_1",24323232,24323234,1,1,0,0,0,7244.527491,1972097,2
1482525547747048,"  %35 = getelementptr double# double* %castinttoptr6# i64 %relidx_1",22971552,22971554,1,1,0,0,0,7244.527491,1972097,2
1482525547885463,"  %35 = getelementptr double# double* %castinttoptr6# i64 %relidx_1",30901408,30901410,1,1,0,0,0,7244.527491,1972097,2
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
1482525549078680,"  %44 = getelementptr double# double* %castinttoptr12# i64 %relidx_2",26440696,26440700,2,1,0,0,0,1.44174097226e+308,1972097,2
1482525549236643,"  %44 = getelementptr double# double* %castinttoptr12# i64 %relidx_2",32588792,32588796,2,1,0,0,0,1.44174097226e+308,1972097,2
1482525549394562,"  %44 = getelementptr double# double* %castinttoptr12# i64 %relidx_2",12674040,12674044,2,1,0,0,0,1.44174097226e+308,1972097,2
1482525549550903,"  %44 = getelementptr double# double* %castinttoptr12# i64 %relidx_2",39363576,39363580,2,1,0,0,0,1.44174097226e+308,1972097,2
1482525549711062,"  %44 = getelementptr double# double* %castinttoptr12# i64 %relidx_2",8160248,8160252,2,1,0,0,0,1.44174097226e+308,1972097,2
1482525549868763,"  %44 = getelementptr double# double* %castinttoptr12# i64 %relidx_2",26747896,26747900,2,1,0,0,0,1.44174097226e+308,1972097,2
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
Not Available,,,,,0,0,1,0,1.0,1972097,0
