Time;"Instr_Nam";Original_Value;Corrupted_Value;Bit_Position
1482381505334520;"  %121 = getelementptr inbounds double, double* %4, i64 %11";15536376;4310503672;32
1482381505661437;"  %121 = getelementptr inbounds double, double* %4, i64 %11";29442296;4324409592;32
1482381505978362;"  %121 = getelementptr inbounds double, double* %4, i64 %11";25821432;4320788728;32
1482381506296524;"  %180 = getelementptr inbounds double, double* %3, i64 %17";17766920;26155528;23
1482381506610636;"  %180 = getelementptr inbounds double, double* %3, i64 %17";38775304;47163912;23
1482381506927869;"  %180 = getelementptr inbounds double, double* %3, i64 %17";35486216;43874824;23
1482381507241008;"  %198 = getelementptr inbounds double, double* %5, i64 %17";39223616;34398961984;35
1482381507553755;"  %198 = getelementptr inbounds double, double* %5, i64 %17";32510272;34392248640;35
1482381507868613;"  %198 = getelementptr inbounds double, double* %5, i64 %17";21860672;34381599040;35
1482381508186803;"  %92 = getelementptr inbounds double, double* %2, i64 %9";26615216;2305843009240309168;61
1482381508577934;"  %92 = getelementptr inbounds double, double* %2, i64 %9";18967984;2305843009232661936;61
1482381508970059;"  %92 = getelementptr inbounds double, double* %2, i64 %9";34258352;2305843009247952304;61
1482381509363088;"  %222 = getelementptr inbounds double, double* %5, i64 %21";38030008;2199061285560;41
1482381509732928;"  %222 = getelementptr inbounds double, double* %5, i64 %21";19847864;2199043103416;41
1482381510106814;"  %214 = getelementptr inbounds double, double* %4, i64 %21";35229200;17592221273616;44
1482381510488116;"  %214 = getelementptr inbounds double, double* %4, i64 %21";32665104;17592218709520;44
1482381510867054;"  %214 = getelementptr inbounds double, double* %4, i64 %21";16170512;17592202214928;44
1482381511248824;"  %70 = getelementptr inbounds double, double* %4, i64 %6";25641032;8615575624;33
1482381511495757;"  %70 = getelementptr inbounds double, double* %4, i64 %6";29810760;8619745352;33
1482381511742071;"  %70 = getelementptr inbounds double, double* %4, i64 %6";35065928;8625000520;33
1482381511989791;"  %70 = getelementptr inbounds double, double* %4, i64 %6";22241352;8612175944;33
1482381512238369;"  %92 = getelementptr inbounds double, double* %2, i64 %9";39123000;38074424;20
1482381512529091;"  %92 = getelementptr inbounds double, double* %2, i64 %9";37656632;36608056;20
1482381512820331;"  %92 = getelementptr inbounds double, double* %2, i64 %9";28547128;27498552;20
1482381513115290;"  %121 = getelementptr inbounds double, double* %4, i64 %11";29413200;17209282384;34
1482381513500866;"  %121 = getelementptr inbounds double, double* %4, i64 %11";9932624;17189801808;34
1482381513888572;"  %121 = getelementptr inbounds double, double* %4, i64 %11";21253968;17201123152;34
1482381514274401;"  %186 = getelementptr inbounds double, double* %3, i64 %18";18521664;52076096;25
1482381514669857;"  %186 = getelementptr inbounds double, double* %3, i64 %18";23703104;57257536;25
1482381515067468;"  %186 = getelementptr inbounds double, double* %3, i64 %18";17962512;1099529590288;40
1482381515445853;"  %186 = getelementptr inbounds double, double* %3, i64 %18";29967888;1099541595664;40
1482381515819585;"  %186 = getelementptr inbounds double, double* %3, i64 %18";18912784;1099530540560;40
1482381516194341;"  %130 = getelementptr inbounds double, double* %5, i64 %11";25782168;137464735640;37
1482381516538945;"  %130 = getelementptr inbounds double, double* %5, i64 %11";26548120;137465501592;37
1482381516886621;"  %130 = getelementptr inbounds double, double* %5, i64 %11";17414040;137456367512;37
1482381517229847;"  %86 = getelementptr inbounds double, double* %2, i64 %8";25059072;25059076;2
1482381517570691;"  %86 = getelementptr inbounds double, double* %2, i64 %8";24051456;24051460;2
1482381517908987;"  %86 = getelementptr inbounds double, double* %2, i64 %8";24182528;24182532;2
1482381518242110;"  %190 = getelementptr inbounds double, double* %5, i64 %16";26462896;4503599653833392;52
1482381518513133;"  %190 = getelementptr inbounds double, double* %5, i64 %16";28732080;4503599656102576;52
1482381518786322;"  %190 = getelementptr inbounds double, double* %5, i64 %16";39000752;4503599666371248;52
1482381519138099;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";23225976;-9223372036831549832;63
1482381519498003;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";25253496;-9223372036829522312;63
1482381519852237;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";36877944;-9223372036817897864;63
1482381520209286;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";35897712;40092016;22
1482381520509828;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";13885808;9691504;22
1482381520809033;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";33489264;29294960;22
1482381521109823;"  %185 = getelementptr double, double* %castinttoptr87, i64 %relidx_18";12574144;12049856;19
1482381521505043;"  %185 = getelementptr double, double* %castinttoptr87, i64 %relidx_18";33684928;34209216;19
1482381521902785;"  %185 = getelementptr double, double* %castinttoptr87, i64 %relidx_18";24456640;24980928;19
1482381522295756;"  %79 = getelementptr double, double* %phibase_13, i64 %relidx_14";23156144;68742632880;36
1482381522578370;"  %79 = getelementptr double, double* %phibase_13, i64 %relidx_14";39224752;68758701488;36
1482381522852921;"  %79 = getelementptr double, double* %phibase_13, i64 %relidx_14";21886384;68741363120;36
1482381523127288;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";7170720;1080912544;30
1482381523519713;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";14211744;1087953568;30
1482381523918488;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";25692832;1099434656;30
1482381524307682;"  %79 = getelementptr double, double* %phibase_13, i64 %relidx_14";16949432;16949436;2
1482381524646521;"  %79 = getelementptr double, double* %phibase_13, i64 %relidx_14";35627192;35627196;2
1482381524986218;"  %79 = getelementptr double, double* %phibase_13, i64 %relidx_14";11317432;11317436;2
1482381525323908;"  %197 = getelementptr double, double* %castinttoptr93, i64 %relidx_18";36794816;576460752340218304;59
1482381525604261;"  %197 = getelementptr double, double* %castinttoptr93, i64 %relidx_18";22446528;576460752325870016;59
1482381525894613;"  %197 = getelementptr double, double* %castinttoptr93, i64 %relidx_18";20656576;576460752324080064;59
1482381526173824;"  %79 = getelementptr double, double* %phibase_13, i64 %relidx_14";24575184;70368768752848;46
1482381526428385;"  %79 = getelementptr double, double* %phibase_13, i64 %relidx_14";38010064;70368782187728;46
1482381526689810;"  %79 = getelementptr double, double* %phibase_13, i64 %relidx_14";30985424;70368775163088;46
1482381526944535;"  %79 = getelementptr double, double* %phibase_13, i64 %relidx_14";25910480;70368770088144;46
1482381527198919;"  %76 = getelementptr double, double* %castinttoptr9, i64 %relidx_15";17079320;17196948504;34
1482381527595636;"  %76 = getelementptr double, double* %castinttoptr9, i64 %relidx_15";26905624;17206774808;34
1482381528000074;"  %76 = getelementptr double, double* %castinttoptr9, i64 %relidx_15";20577304;17200446488;34
1482381528403254;"  %95 = getelementptr double, double* %phibase_121, i64 %relidx_15";28711664;2305843009242405616;61
1482381528809225;"  %95 = getelementptr double, double* %phibase_121, i64 %relidx_15";25959152;2305843009239653104;61
1482381529217648;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";15105880;36028797034069848;55
1482381529514420;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";21675864;36028797040639832;55
1482381529813122;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";8089432;36028797027053400;55
1482381530113194;"  %120 = getelementptr double, double* %phibase_91, i64 %relidx_16";7049800;1125899913892424;50
1482381530400659;"  %120 = getelementptr double, double* %phibase_91, i64 %relidx_16";17183304;1125899924025928;50
1482381530685016;"  %120 = getelementptr double, double* %phibase_91, i64 %relidx_16";27325000;1125899934167624;50
1482381530975029;"  %120 = getelementptr double, double* %phibase_91, i64 %relidx_16";35123784;1125899941966408;50
1482381531263070;"  %76 = getelementptr double, double* %castinttoptr9, i64 %relidx_15";33143912;17592219188328;44
1482381531608845;"  %76 = getelementptr double, double* %castinttoptr9, i64 %relidx_15";32205928;17592218250344;44
1482381531948318;"  %76 = getelementptr double, double* %castinttoptr9, i64 %relidx_15";13978728;17592200023144;44
1482381532289285;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";12080928;4307048224;32
1482381532552411;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";17762080;4312729376;32
1482381532816417;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";8816416;4303783712;32
1482381533082528;"  %120 = getelementptr double, double* %phibase_91, i64 %relidx_16";12119056;16313360;22
1482381533447246;"  %120 = getelementptr double, double* %phibase_91, i64 %relidx_16";9104400;13298704;22
1482381533808643;"  %120 = getelementptr double, double* %phibase_91, i64 %relidx_16";28175376;32369680;22
1482381534170218;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";28866584;2305843009242560536;61
1482381534543336;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";25032728;2305843009238726680;61
1482381534919558;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";28227608;2305843009241921560;61
1482381535295575;"  %197 = getelementptr double, double* %castinttoptr93, i64 %relidx_18";14562672;288230376166274416;58
1482381535697336;"  %197 = getelementptr double, double* %castinttoptr93, i64 %relidx_18";24986992;288230376176698736;58
1482381536143630;"  %69 = getelementptr double, double* %phibase_85, i64 %relidx_15";21265080;21256888;13
1482381536480905;"  %69 = getelementptr double, double* %phibase_85, i64 %relidx_15";9353912;9345720;13
1482381536817056;"  %69 = getelementptr double, double* %phibase_85, i64 %relidx_15";34007736;33999544;13
1482381537153042;"  %189 = getelementptr double, double* %phibase_133, i64 %relidx_18";22713184;2251799836398432;51
1482381537506360;"  %189 = getelementptr double, double* %phibase_133, i64 %relidx_18";36086624;2251799849771872;51
1482381537862036;"  %189 = getelementptr double, double* %phibase_133, i64 %relidx_18";30860128;2251799844545376;51
1482381538217277;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";26186880;26055808;17
1482381538492687;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";14587008;14455936;17
1482381538770417;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";19596416;19465344;17
1482381539041497;"  %129 = getelementptr double, double* %phibase_127, i64 %relidx_16";22098192;36028797041062160;55
1482381539298299;"  %129 = getelementptr double, double* %phibase_127, i64 %relidx_16";38166800;36028797057130768;55
1482381539557912;"  %129 = getelementptr double, double* %phibase_127, i64 %relidx_16";8925456;36028797027889424;55
1482381539810351;"  %129 = getelementptr double, double* %phibase_127, i64 %relidx_16";7143696;36028797026107664;55
1482381540063093;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";32988816;301424272;28
1482381540423193;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";25210512;293645968;28
1482381540778943;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";39870096;308305552;28
1482381541139888;"  %79 = getelementptr double, double* %phibase_13, i64 %relidx_14";27358456;2251799841043704;51
1482381541436081;"  %79 = getelementptr double, double* %phibase_13, i64 %relidx_14";25937144;2251799839622392;51
1482381541735601;"  %79 = getelementptr double, double* %phibase_13, i64 %relidx_14";11097336;2251799824782584;51
1482381542031998;"  %173 = getelementptr double, double* %castinttoptr78, i64 %relidx_18";31658696;31660744;11
1482381542455547;"  %173 = getelementptr double, double* %castinttoptr78, i64 %relidx_18";30712520;30714568;11
1482381542881840;"  %173 = getelementptr double, double* %castinttoptr78, i64 %relidx_18";21005000;21007048;11
1482381543313542;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";35404432;562949988825744;49
1482381543668864;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";21576336;562949974997648;49
1482381544022668;"  %173 = getelementptr double, double* %castinttoptr78, i64 %relidx_18";37091224;37025688;16
1482381544359248;"  %173 = getelementptr double, double* %castinttoptr78, i64 %relidx_18";8759192;8693656;16
1482381544695455;"  %173 = getelementptr double, double* %castinttoptr78, i64 %relidx_18";33249176;33183640;16
1482381545030627;"  %103 = getelementptr double, double* %castinttoptr48, i64 %relidx_15";6914896;6931280;14
1482381545441191;"  %103 = getelementptr double, double* %castinttoptr48, i64 %relidx_15";16892752;16876368;14
1482381545787543;"  %103 = getelementptr double, double* %castinttoptr48, i64 %relidx_15";20886352;20902736;14
1482381546199648;"  %120 = getelementptr double, double* %phibase_91, i64 %relidx_16";17597616;554468528;29
1482381546548232;"  %120 = getelementptr double, double* %phibase_91, i64 %relidx_16";6968496;543839408;29
1482381546904624;"  %120 = getelementptr double, double* %phibase_91, i64 %relidx_16";14623920;551494832;29
1482381547254872;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";24082064;7304848;24
1482381547624012;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";31839888;15062672;24
1482381547995440;"  %193 = getelementptr double, double* %phibase_105, i64 %relidx_19";24057488;7280272;24
1482381548367348;"  %95 = getelementptr double, double* %phibase_121, i64 %relidx_15";14289568;288230376166001312;58
1482381548663969;"  %95 = getelementptr double, double* %phibase_121, i64 %relidx_15";29797024;288230376181508768;58
1482381548961818;"  %95 = getelementptr double, double* %phibase_121, i64 %relidx_15";14801568;288230376166513312;58
1482381549260140;"  %173 = getelementptr double, double* %castinttoptr78, i64 %relidx_18";17197832;151415560;27
1482381549572552;"  %173 = getelementptr double, double* %castinttoptr78, i64 %relidx_18";7412488;141630216;27
1482381549887682;"  %173 = getelementptr double, double* %castinttoptr78, i64 %relidx_18";10033928;144251656;27
1482381550199219;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";28305696;29354272;20
1482381550477671;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";24082720;25131296;20
1482381550777131;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";8943904;9992480;20
1482381551054253;"  %129 = getelementptr double, double* %phibase_127, i64 %relidx_16";26436768;8796119458976;43
1482381551462242;"  %129 = getelementptr double, double* %phibase_127, i64 %relidx_16";23405728;8796116427936;43
1482381551871543;"  %129 = getelementptr double, double* %phibase_127, i64 %relidx_16";21603488;8796114625696;43
1482381552275744;"  %69 = getelementptr double, double* %phibase_85, i64 %relidx_15";7879352;7878840;9
1483219268141852;"  %77 = getelementptr inbounds double, double* %4, i64 %7";8767048;8898120;17
1483219269275551;"  %222 = getelementptr inbounds double, double* %5, i64 %21";19060120;9007199273801112;53
1483219269622468;"  %222 = getelementptr inbounds double, double* %5, i64 %21";28165528;9007199282906520;53
1483219269960271;"  %222 = getelementptr inbounds double, double* %5, i64 %21";34751896;9007199289492888;53
1483219270299887;"  %121 = getelementptr inbounds double, double* %4, i64 %11";28685776;28677584;13
1483219270644327;"  %121 = getelementptr inbounds double, double* %4, i64 %11";25806288;25814480;13
1483219270979334;"  %121 = getelementptr inbounds double, double* %4, i64 %11";14325200;14333392;13
1483219271316316;"  %186 = getelementptr inbounds double, double* %3, i64 %18";17380160;17380162;1
1483219271852507;"  %186 = getelementptr inbounds double, double* %3, i64 %18";22889280;22889282;1
1483219272390621;"  %214 = getelementptr inbounds double, double* %4, i64 %21";36040624;36032432;13
1483219272826146;"  %95 = getelementptr double, double* %phibase_121, i64 %relidx_15";9562208;9554016;13
1483219273179142;"  %103 = getelementptr double, double* %castinttoptr24, i64 %relidx_15";23104320;9007199277845312;53
1483219273572213;"  %103 = getelementptr double, double* %castinttoptr24, i64 %relidx_15";29838144;9007199284579136;53
1483219273963309;"  %103 = getelementptr double, double* %castinttoptr24, i64 %relidx_15";27061056;9007199281802048;53
1483219274358726;"  %213 = getelementptr double, double* %phibase_105, i64 %relidx_19";16222264;16222248;4
1483219274723998;"  %213 = getelementptr double, double* %phibase_105, i64 %relidx_19";29399096;29399080;4
1483219275092762;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";26997040;2251799840682288;51
1483219275354247;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";15610160;2251799829295408;51
1483219275610393;"  %176 = getelementptr double, double* %phibase_61, i64 %relidx_17";17977648;2251799831662896;51
1483219276029381;"  %120 = getelementptr double, double* %phibase_91, i64 %relidx_16";12172784;12172786;1
