exec_key,instr_list,original_val,corrupted_val,affected_bit_pos,sdc,benign,crash,error,value_diff,dyn_instr_count,detection_count
1482451419509592,"  %53 = getelementptr inbounds double# double* %1# i64 %5",16068704,16068706,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419526350,"  %53 = getelementptr inbounds double# double* %1# i64 %5",28110944,28110946,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419542703,"  %53 = getelementptr inbounds double# double* %1# i64 %5",29175904,29175906,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419560911,"  %53 = getelementptr inbounds double# double* %1# i64 %5",21622880,21622882,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419578364,"  %53 = getelementptr inbounds double# double* %1# i64 %5",17715296,17715298,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419594092,"  %53 = getelementptr inbounds double# double* %1# i64 %5",34500704,34500706,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419612874,"  %53 = getelementptr inbounds double# double* %1# i64 %5",15786080,15786082,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419629196,"  %53 = getelementptr inbounds double# double* %1# i64 %5",21295200,21295202,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419646056,"  %53 = getelementptr inbounds double# double* %1# i64 %5",36499552,36499554,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419661448,"  %53 = getelementptr inbounds double# double* %1# i64 %5",31015008,31015010,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419679880,"  %53 = getelementptr inbounds double# double* %1# i64 %5",10465376,10465378,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419698402,"  %53 = getelementptr inbounds double# double* %1# i64 %5",14676064,14676066,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419713777,"  %53 = getelementptr inbounds double# double* %1# i64 %5",35352672,35352674,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419733091,"  %53 = getelementptr inbounds double# double* %1# i64 %5",14856288,14856290,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419750247,"  %53 = getelementptr inbounds double# double* %1# i64 %5",22679648,22679650,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419767497,"  %53 = getelementptr inbounds double# double* %1# i64 %5",10322016,10322018,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419783651,"  %53 = getelementptr inbounds double# double* %1# i64 %5",20795488,20795490,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419800201,"  %53 = getelementptr inbounds double# double* %1# i64 %5",34877536,34877538,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419818939,"  %53 = getelementptr inbounds double# double* %1# i64 %5",37822560,37822562,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419836894,"  %53 = getelementptr inbounds double# double* %1# i64 %5",21037152,21037154,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419854957,"  %53 = getelementptr inbounds double# double* %1# i64 %5",23511136,23511138,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419870943,"  %53 = getelementptr inbounds double# double* %1# i64 %5",32555104,32555106,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419888169,"  %53 = getelementptr inbounds double# double* %1# i64 %5",16969824,16969826,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419904424,"  %53 = getelementptr inbounds double# double* %1# i64 %5",39878752,39878754,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419921910,"  %53 = getelementptr inbounds double# double* %1# i64 %5",37003360,37003362,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419940667,"  %53 = getelementptr inbounds double# double* %1# i64 %5",25800800,25800802,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419957020,"  %53 = getelementptr inbounds double# double* %1# i64 %5",7053408,7053410,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419975753,"  %53 = getelementptr inbounds double# double* %1# i64 %5",17920096,17920098,1,1,0,0,0,1.20176325523e+190,19206,0
1482451419993392,"  %53 = getelementptr inbounds double# double* %1# i64 %5",38457440,38457442,1,1,0,0,0,1.20176325523e+190,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
1482451424038795,"  %57 = getelementptr inbounds double# double* %2# i64 %4",21578512,21579536,10,0,1,0,0,0.0,19206,0
1482451424056492,"  %57 = getelementptr inbounds double# double* %2# i64 %4",29078288,29079312,10,0,1,0,0,0.0,19206,0
1482451424071701,"  %57 = getelementptr inbounds double# double* %2# i64 %4",13636368,13637392,10,0,1,0,0,0.0,19206,0
1482451424090839,"  %57 = getelementptr inbounds double# double* %2# i64 %4",31355664,31356688,10,0,1,0,0,0.0,19206,0
1482451424106870,"  %57 = getelementptr inbounds double# double* %2# i64 %4",14607120,14608144,10,0,1,0,0,0.0,19206,0
1482451424125512,"  %57 = getelementptr inbounds double# double* %2# i64 %4",32621328,32622352,10,0,1,0,0,0.0,19206,0
1482451424141021,"  %57 = getelementptr inbounds double# double* %2# i64 %4",29582096,29583120,10,0,1,0,0,0.0,19206,0
1482451424157845,"  %57 = getelementptr inbounds double# double* %2# i64 %4",15581968,15582992,10,0,1,0,0,0.0,19206,0
1482451424173846,"  %57 = getelementptr inbounds double# double* %2# i64 %4",34874128,34875152,10,0,1,0,0,0.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
1482452736069974,"  %53 = getelementptr inbounds double# double* %1# i64 %5",6640016,6640020,2,1,0,0,0,0.020524,19206,0
1482452736089326,"  %53 = getelementptr inbounds double# double* %1# i64 %5",22143376,22143380,2,1,0,0,0,0.020524,19206,0
1482452736106579,"  %53 = getelementptr inbounds double# double* %1# i64 %5",12915088,12915092,2,1,0,0,0,0.020524,19206,0
1482452736126086,"  %53 = getelementptr inbounds double# double* %1# i64 %5",21197200,21197204,2,1,0,0,0,0.020524,19206,0
1482452736143206,"  %53 = getelementptr inbounds double# double* %1# i64 %5",24113552,24113556,2,1,0,0,0,0.020524,19206,0
1482452736162494,"  %53 = getelementptr inbounds double# double* %1# i64 %5",9458064,9458068,2,1,0,0,0,0.020524,19206,0
1482452736181121,"  %53 = getelementptr inbounds double# double* %1# i64 %5",22008208,22008212,2,1,0,0,0,0.020524,19206,0
1482452736198214,"  %53 = getelementptr inbounds double# double* %1# i64 %5",38506896,38506900,2,1,0,0,0,0.020524,19206,0
1482452736216855,"  %53 = getelementptr inbounds double# double* %1# i64 %5",20513168,20513172,2,1,0,0,0,0.020524,19206,0
1482452736235581,"  %53 = getelementptr inbounds double# double* %1# i64 %5",15782288,15782292,2,1,0,0,0,0.020524,19206,0
1482452736253152,"  %53 = getelementptr inbounds double# double* %1# i64 %5",28402064,28402068,2,1,0,0,0,0.020524,19206,0
1482452736272909,"  %53 = getelementptr inbounds double# double* %1# i64 %5",34202000,34202004,2,1,0,0,0,0.020524,19206,0
1482452736290075,"  %53 = getelementptr inbounds double# double* %1# i64 %5",32678288,32678292,2,1,0,0,0,0.020524,19206,0
1482452736307780,"  %53 = getelementptr inbounds double# double* %1# i64 %5",25690512,25690516,2,1,0,0,0,0.020524,19206,0
1482452736324495,"  %53 = getelementptr inbounds double# double* %1# i64 %5",34980240,34980244,2,1,0,0,0,0.020524,19206,0
1482452736341028,"  %53 = getelementptr inbounds double# double* %1# i64 %5",22659472,22659476,2,1,0,0,0,0.020524,19206,0
1482452736359640,"  %53 = getelementptr inbounds double# double* %1# i64 %5",32125328,32125332,2,1,0,0,0,0.020524,19206,0
1482452736377472,"  %53 = getelementptr inbounds double# double* %1# i64 %5",24207760,24207764,2,1,0,0,0,0.020524,19206,0
1482452736397529,"  %53 = getelementptr inbounds double# double* %1# i64 %5",19984784,19984788,2,1,0,0,0,0.020524,19206,0
1482452736413937,"  %53 = getelementptr inbounds double# double* %1# i64 %5",14713232,14713236,2,1,0,0,0,0.020524,19206,0
1482452736431586,"  %53 = getelementptr inbounds double# double* %1# i64 %5",27603344,27603348,2,1,0,0,0,0.020524,19206,0
1482452736451507,"  %53 = getelementptr inbounds double# double* %1# i64 %5",20078992,20078996,2,1,0,0,0,0.020524,19206,0
1482452736470681,"  %53 = getelementptr inbounds double# double* %1# i64 %5",10965392,10965396,2,1,0,0,0,0.020524,19206,0
1482452736489204,"  %53 = getelementptr inbounds double# double* %1# i64 %5",26784144,26784148,2,1,0,0,0,0.020524,19206,0
1482452736508234,"  %53 = getelementptr inbounds double# double* %1# i64 %5",34771344,34771348,2,1,0,0,0,0.020524,19206,0
1482452736526222,"  %53 = getelementptr inbounds double# double* %1# i64 %5",9736592,9736596,2,1,0,0,0,0.020524,19206,0
1482452736545974,"  %53 = getelementptr inbounds double# double* %1# i64 %5",29991312,29991316,2,1,0,0,0,0.020524,19206,0
1482452736563008,"  %53 = getelementptr inbounds double# double* %1# i64 %5",25797008,25797012,2,1,0,0,0,0.020524,19206,0
1482452736581694,"  %53 = getelementptr inbounds double# double* %1# i64 %5",17498512,17498516,2,1,0,0,0,0.020524,19206,0
1482452736601590,"  %53 = getelementptr inbounds double# double* %1# i64 %5",17109392,17109396,2,1,0,0,0,0.020524,19206,0
1482452736619028,"  %53 = getelementptr inbounds double# double* %1# i64 %5",7238032,7238036,2,1,0,0,0,0.020524,19206,0
1482452736638670,"  %53 = getelementptr inbounds double# double* %1# i64 %5",31867280,31867284,2,1,0,0,0,0.020524,19206,0
1482452736655818,"  %53 = getelementptr inbounds double# double* %1# i64 %5",20283792,20283796,2,1,0,0,0,0.020524,19206,0
1482452736673210,"  %53 = getelementptr inbounds double# double* %1# i64 %5",27361680,27361684,2,1,0,0,0,0.020524,19206,0
1482452736692684,"  %53 = getelementptr inbounds double# double* %1# i64 %5",39846288,39846292,2,1,0,0,0,0.020524,19206,0
1482452736710599,"  %53 = getelementptr inbounds double# double* %1# i64 %5",21811600,21811604,2,1,0,0,0,0.020524,19206,0
1482452736731666,"  %53 = getelementptr inbounds double# double* %1# i64 %5",30593424,30593428,2,1,0,0,0,0.020524,19206,0
1482452736748976,"  %53 = getelementptr inbounds double# double* %1# i64 %5",6640016,6640020,2,1,0,0,0,0.020524,19206,0
1482452736769808,"  %53 = getelementptr inbounds double# double* %1# i64 %5",36270480,36270484,2,1,0,0,0,0.020524,19206,0
1482452736789304,"  %53 = getelementptr inbounds double# double* %1# i64 %5",8176016,8176020,2,1,0,0,0,0.020524,19206,0
1482452736805933,"  %53 = getelementptr inbounds double# double* %1# i64 %5",31535504,31535508,2,1,0,0,0,0.020524,19206,0
1482452736825505,"  %53 = getelementptr inbounds double# double* %1# i64 %5",21578128,21578132,2,1,0,0,0,0.020524,19206,0
1482452736845088,"  %53 = getelementptr inbounds double# double* %1# i64 %5",27509136,27509140,2,1,0,0,0,0.020524,19206,0
1482452736862564,"  %53 = getelementptr inbounds double# double* %1# i64 %5",30634384,30634388,2,1,0,0,0,0.020524,19206,0
1482452736883048,"  %53 = getelementptr inbounds double# double* %1# i64 %5",10371472,10371476,2,1,0,0,0,0.020524,19206,0
1482452736900516,"  %53 = getelementptr inbounds double# double* %1# i64 %5",33538448,33538452,2,1,0,0,0,0.020524,19206,0
1482452736917723,"  %53 = getelementptr inbounds double# double* %1# i64 %5",17736080,17736084,2,1,0,0,0,0.020524,19206,0
1482452736937938,"  %53 = getelementptr inbounds double# double* %1# i64 %5",38850960,38850964,2,1,0,0,0,0.020524,19206,0
1482452736955309,"  %53 = getelementptr inbounds double# double* %1# i64 %5",34697616,34697620,2,1,0,0,0,0.020524,19206,0
1482452736974009,"  %53 = getelementptr inbounds double# double* %1# i64 %5",18063760,18063764,2,1,0,0,0,0.020524,19206,0
1482452736991542,"  %53 = getelementptr inbounds double# double* %1# i64 %5",39899536,39899540,2,1,0,0,0,0.020524,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
1482452738081562,"  %58 = getelementptr inbounds double# double* %2# i64 %4",35615536,35615024,9,1,0,0,0,0.003381,19206,0
1482452738103946,"  %58 = getelementptr inbounds double# double* %2# i64 %4",29954864,29954352,9,1,0,0,0,0.003381,19206,0
1482452738121564,"  %58 = getelementptr inbounds double# double* %2# i64 %4",13415216,13414704,9,1,0,0,0,0.003381,19206,0
1482452738140277,"  %58 = getelementptr inbounds double# double* %2# i64 %4",29086512,29086000,9,1,0,0,0,0.003381,19206,0
1482452738161578,"  %58 = getelementptr inbounds double# double* %2# i64 %4",35390256,35389744,9,1,0,0,0,0.003381,19206,0
1482452738179245,"  %58 = getelementptr inbounds double# double* %2# i64 %4",37524272,37523760,9,1,0,0,0,0.003381,19206,0
1482452738197582,"  %58 = getelementptr inbounds double# double* %2# i64 %4",14652208,14651696,9,1,0,0,0,0.003381,19206,0
1482452738217920,"  %58 = getelementptr inbounds double# double* %2# i64 %4",29569840,29569328,9,1,0,0,0,0.003381,19206,0
1482452738236173,"  %58 = getelementptr inbounds double# double* %2# i64 %4",8696624,8696112,9,1,0,0,0,0.003381,19206,0
1482452738256172,"  %58 = getelementptr inbounds double# double* %2# i64 %4",12571440,12570928,9,1,0,0,0,0.003381,19206,0
1482452738273929,"  %58 = getelementptr inbounds double# double* %2# i64 %4",13472560,13472048,9,1,0,0,0,0.003381,19206,0
1482452738294317,"  %58 = getelementptr inbounds double# double* %2# i64 %4",18551600,18551088,9,1,0,0,0,0.003381,19206,0
1482452738313688,"  %58 = getelementptr inbounds double# double* %2# i64 %4",17756976,17756464,9,1,0,0,0,0.003381,19206,0
1482452738331776,"  %58 = getelementptr inbounds double# double* %2# i64 %4",15471408,15470896,9,1,0,0,0,0.003381,19206,0
1482452738351680,"  %58 = getelementptr inbounds double# double* %2# i64 %4",17589040,17588528,9,1,0,0,0,0.003381,19206,0
1482452738373638,"  %58 = getelementptr inbounds double# double* %2# i64 %4",18416432,18415920,9,1,0,0,0,0.003381,19206,0
1482452738390317,"  %58 = getelementptr inbounds double# double* %2# i64 %4",25621296,25620784,9,1,0,0,0,0.003381,19206,0
1482452738409421,"  %58 = getelementptr inbounds double# double* %2# i64 %4",21844784,21844272,9,1,0,0,0,0.003381,19206,0
1482452738429540,"  %58 = getelementptr inbounds double# double* %2# i64 %4",12391216,12390704,9,1,0,0,0,0.003381,19206,0
1482452738447956,"  %58 = getelementptr inbounds double# double* %2# i64 %4",37315376,37314864,9,1,0,0,0,0.003381,19206,0
1482452738468706,"  %58 = getelementptr inbounds double# double* %2# i64 %4",12616496,12615984,9,1,0,0,0,0.003381,19206,0
1482452738489324,"  %58 = getelementptr inbounds double# double* %2# i64 %4",7422768,7422256,9,1,0,0,0,0.003381,19206,0
1482452738507297,"  %58 = getelementptr inbounds double# double* %2# i64 %4",27390768,27390256,9,1,0,0,0,0.003381,19206,0
1482452738527834,"  %58 = getelementptr inbounds double# double* %2# i64 %4",20853552,20853040,9,1,0,0,0,0.003381,19206,0
1482452738545791,"  %58 = getelementptr inbounds double# double* %2# i64 %4",32285488,32284976,9,1,0,0,0,0.003381,19206,0
1482452738564665,"  %58 = getelementptr inbounds double# double* %2# i64 %4",13046576,13046064,9,1,0,0,0,0.003381,19206,0
1482452738586695,"  %58 = getelementptr inbounds double# double* %2# i64 %4",26034992,26034480,9,1,0,0,0,0.003381,19206,0
1482452738604620,"  %58 = getelementptr inbounds double# double* %2# i64 %4",33952560,33952048,9,1,0,0,0,0.003381,19206,0
1482452738623454,"  %58 = getelementptr inbounds double# double* %2# i64 %4",19768112,19767600,9,1,0,0,0,0.003381,19206,0
1482452738642501,"  %58 = getelementptr inbounds double# double* %2# i64 %4",7349040,7348528,9,1,0,0,0,0.003381,19206,0
1482452738660769,"  %58 = getelementptr inbounds double# double* %2# i64 %4",26510128,26509616,9,1,0,0,0,0.003381,19206,0
1482452738681560,"  %58 = getelementptr inbounds double# double* %2# i64 %4",25928496,25927984,9,1,0,0,0,0.003381,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
1482452809132544,"  %58 = getelementptr inbounds double# double* %2# i64 %4",28951120,28951122,1,1,0,0,0,0.006563,19206,0
1482452809153067,"  %58 = getelementptr inbounds double# double* %2# i64 %4",22213200,22213202,1,1,0,0,0,0.006563,19206,0
1482452809174289,"  %58 = getelementptr inbounds double# double* %2# i64 %4",11952720,11952722,1,1,0,0,0,0.006563,19206,0
1482452809193329,"  %58 = getelementptr inbounds double# double* %2# i64 %4",9814608,9814610,1,1,0,0,0,0.006563,19206,0
1482452809215930,"  %58 = getelementptr inbounds double# double* %2# i64 %4",28553808,28553810,1,1,0,0,0,0.006563,19206,0
1482452809237547,"  %58 = getelementptr inbounds double# double* %2# i64 %4",29053520,29053522,1,1,0,0,0,0.006563,19206,0
1482452809257866,"  %58 = getelementptr inbounds double# double* %2# i64 %4",23454288,23454290,1,1,0,0,0,0.006563,19206,0
1482452809279299,"  %58 = getelementptr inbounds double# double* %2# i64 %4",14008912,14008914,1,1,0,0,0,0.006563,19206,0
1482452809300995,"  %58 = getelementptr inbounds double# double* %2# i64 %4",28385872,28385874,1,1,0,0,0,0.006563,19206,0
1482452809321074,"  %58 = getelementptr inbounds double# double* %2# i64 %4",25211472,25211474,1,1,0,0,0,0.006563,19206,0
1482452809343863,"  %58 = getelementptr inbounds double# double* %2# i64 %4",27451984,27451986,1,1,0,0,0,0.006563,19206,0
1482452809366060,"  %58 = getelementptr inbounds double# double* %2# i64 %4",25510480,25510482,1,1,0,0,0,0.006563,19206,0
1482452809387889,"  %58 = getelementptr inbounds double# double* %2# i64 %4",15508048,15508050,1,1,0,0,0,0.006563,19206,0
1482452809408503,"  %58 = getelementptr inbounds double# double* %2# i64 %4",27181648,27181650,1,1,0,0,0,0.006563,19206,0
1482452809430378,"  %58 = getelementptr inbounds double# double* %2# i64 %4",31281744,31281746,1,1,0,0,0,0.006563,19206,0
1482452809453601,"  %58 = getelementptr inbounds double# double* %2# i64 %4",12530256,12530258,1,1,0,0,0,0.006563,19206,0
1482452809473653,"  %58 = getelementptr inbounds double# double* %2# i64 %4",19558992,19558994,1,1,0,0,0,0.006563,19206,0
1482452809495061,"  %58 = getelementptr inbounds double# double* %2# i64 %4",29422160,29422162,1,1,0,0,0,0.006563,19206,0
1482452809516317,"  %58 = getelementptr inbounds double# double* %2# i64 %4",12091984,12091986,1,1,0,0,0,0.006563,19206,0
1482452809542078,"  %58 = getelementptr inbounds double# double* %2# i64 %4",8401488,8401490,1,1,0,0,0,0.006563,19206,0
1482452809562397,"  %58 = getelementptr inbounds double# double* %2# i64 %4",26309200,26309202,1,1,0,0,0,0.006563,19206,0
1482452809585580,"  %58 = getelementptr inbounds double# double* %2# i64 %4",25711184,25711186,1,1,0,0,0,0.006563,19206,0
1482452809607143,"  %58 = getelementptr inbounds double# double* %2# i64 %4",33284688,33284690,1,1,0,0,0,0.006563,19206,0
1482452809627125,"  %58 = getelementptr inbounds double# double* %2# i64 %4",20820560,20820562,1,1,0,0,0,0.006563,19206,0
1482452809647506,"  %58 = getelementptr inbounds double# double* %2# i64 %4",24179280,24179282,1,1,0,0,0,0.006563,19206,0
1482452809668969,"  %58 = getelementptr inbounds double# double* %2# i64 %4",19153488,19153490,1,1,0,0,0,0.006563,19206,0
1482452809693618,"  %58 = getelementptr inbounds double# double* %2# i64 %4",11039312,11039314,1,1,0,0,0,0.006563,19206,0
1482452809713513,"  %58 = getelementptr inbounds double# double* %2# i64 %4",21557840,21557842,1,1,0,0,0,0.006563,19206,0
1482452809734985,"  %58 = getelementptr inbounds double# double* %2# i64 %4",29229648,29229650,1,1,0,0,0,0.006563,19206,0
1482452809757671,"  %58 = getelementptr inbounds double# double* %2# i64 %4",20836944,20836946,1,1,0,0,0,0.006563,19206,0
1482452809780145,"  %58 = getelementptr inbounds double# double* %2# i64 %4",26276432,26276434,1,1,0,0,0,0.006563,19206,0
1482452809802905,"  %58 = getelementptr inbounds double# double* %2# i64 %4",35803728,35803730,1,1,0,0,0,0.006563,19206,0
1482452809824929,"  %58 = getelementptr inbounds double# double* %2# i64 %4",26120784,26120786,1,1,0,0,0,0.006563,19206,0
1482452809856254,"  %58 = getelementptr inbounds double# double* %2# i64 %4",12358224,12358226,1,1,0,0,0,0.006563,19206,0
1482452809878115,"  %58 = getelementptr inbounds double# double* %2# i64 %4",9093712,9093714,1,1,0,0,0,0.006563,19206,0
1482452809900257,"  %58 = getelementptr inbounds double# double* %2# i64 %4",6902352,6902354,1,1,0,0,0,0.006563,19206,0
1482452809921265,"  %58 = getelementptr inbounds double# double* %2# i64 %4",12563024,12563026,1,1,0,0,0,0.006563,19206,0
1482452809944414,"  %58 = getelementptr inbounds double# double* %2# i64 %4",12108368,12108370,1,1,0,0,0,0.006563,19206,0
1482452809966208,"  %58 = getelementptr inbounds double# double* %2# i64 %4",18043472,18043474,1,1,0,0,0,0.006563,19206,0
1482452809985224,"  %58 = getelementptr inbounds double# double* %2# i64 %4",36311632,36311634,1,1,0,0,0,0.006563,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
Not Available,,,,,0,0,1,0,1.0,19206,0
